start_cluster,end_cluster,two_hour_segment,trip_count,trip_times,variance,std,trip_ids
-1.0,2386.0,14:00 - 16:00,2,"[212.0, 190.0]",0.034,0.183,"['5d2ce647eec9e56fb3780b5d18331d49a313fa3e1b3895ca267929d27d90add1_1', '8c880db1eb6b0763c4afddf9c215b8d3b257f765ee20e8b8fa4f8b93ee90729a_1']"
-1.0,2386.0,16:00 - 18:00,2,"[110.0, 377.0]",4.951,2.225,"['46fe9e80cc66629e6838d12809f965334fcb5f922dad2dd275490f77884b76af_1', '483e70c8b2caddb6b99d3cd7db8e3f9320fd887d469d6930e99deb06b7da75a4_1']"
-1.0,2409.0,04:00 - 06:00,2,"[319.0, 280.0]",0.106,0.325,"['65551d3a57286a3709d6315b0f72371274d2244df5953c4104c4f8b60c28a31d_1', '5cb62d7c24a9100096f7dc907c0f382dd623c99aef87a3a3cdfbb0a7f7fd813c_1']"
-1.0,2409.0,06:00 - 08:00,3,"[208.0, 527.0, 84.0]",9.672,3.11,"['971229f017b822971de27bd9d03e91fea065d8515714d8429baba6c018d6c5b3_1', '17938faa0155fb9f78539066c317366a046fc6d19eaa21f12b143d37030bd199_1', '2466f639e5ed07afec35cc638d46bcf0318ad7dee75932753e5aa4c1dc6f8128_1']"
-1.0,2409.0,10:00 - 12:00,2,"[185.0, 140.0]",0.141,0.375,"['859116aa38c0751e432dbdd8c37cb224a5b95712ac1e8fb2325e93da9d37915f_1', '044b3997b3e36c6e72ea23733d3f01ad6b12964396ea780a16dea3bf05c2d201_3']"
-1.0,2409.0,12:00 - 14:00,2,"[424.0, 538.0]",0.902,0.95,"['6858656ebd6916806d915e4480e5da2c977f4a13b899dd42b070615c272da374_1', '76b2667cdac613de80e731769a19599165fd596c16e0daa194e46829cb95b844_3']"
-1.0,2409.0,14:00 - 16:00,2,"[280.0, 175.0]",0.766,0.875,"['4a5f141ee87a422b22a198460d08a5f5abdb85c1399743ea1c5f017ed05c4b1f_1', '8c555ba050bfe870d1b6b2a0ab0e2603a84b31d7dc60dc20479ba804621bf714_1']"
-1.0,2409.0,18:00 - 20:00,2,"[545.0, 1611.0]",78.914,8.883,"['6a2253af2bc93e68d1ca6f58e4037b777be96521deef4d8e1cbcc5d3648c4df6_1', 'f672fd718d50a9a5f6cb583a11b2a798f072612cc99683b89029268e23ec234b_1']"
-1.0,2411.0,06:00 - 08:00,2,"[181.0, 198.0]",0.02,0.142,"['e12570a15c72c96fd29d0e0b9075f54258eba7daa3586ba1505de194d9dc10d0_1', '1e82b4a273c10bef47890e0bdd6dd9465118e7d81d7a2cb694373a557451319c_1']"
-1.0,2411.0,10:00 - 12:00,3,"[315.0, 265.0, 452.0]",1.736,1.317,"['77a7bd93ccc4f4a9e4edccea98b5baaf60f760c81659c81956bb0d3095cd047e_1', '90765eedf5d265dd4a86668e98f6beaf4124b51070a6b4fb8715ae4e3cff1b7d_1', 'eb57e73000f88211dd85ad9cade7636a452d5541060dfd25de654c4397a1fb0e_1']"
-1.0,2411.0,12:00 - 14:00,2,"[400.0, 384.0]",0.018,0.133,"['7aea8ab88d83c5662220c8bac69a90335184a445a8a38240d1c90be4dfdcb310_1', '9ef2d8550eb4ca53d51ce8fb4f38c199a0ebe3509a47a8341c45667a9bc8c397_1']"
-1.0,2411.0,14:00 - 16:00,3,"[155.0, 175.0, 714.0]",18.624,4.315,"['14035df0737a49ace657411f0edc0ddcc6339832249a9c20f0580bb46c13ee27_1', '70b3c0eebcb57aa1dc3bc36c22bd4625955129b404c4228199415d6cca56f37b_1', '29482e8cc50aaf3421146d81eddaa0b75f8badd46287fe85615c85ea9311c258_1']"
-1.0,2411.0,16:00 - 18:00,3,"[331.0, 210.0, 645.0]",9.335,3.055,"['a22fc903ad3098a8dc3ca4125bf7f4bff8585d5d28bdf546cb05a88077188a27_1', '1548864cbb41eb5c56f8ecff2f4bfbea8340f13fafca2aa780b85a1c399b0225_1', '48c02f05b4516644b42364bda6a2f7eff0084d89ab2b1fa89efb720e980c898d_1']"
-1.0,2411.0,18:00 - 20:00,2,"[380.0, 430.0]",0.174,0.417,"['aabc0fec19d91117fb0ea82b26ce41920a81bcce94bb08aaffde12cb81601e53_1', 'dd7b6db83d70c0be63c0285a2972b8489ac1f6f0ebee0d5b505d68bddc9af196_1']"
-1.0,2411.0,20:00 - 22:00,2,"[210.0, 220.0]",0.007,0.083,"['6317432a38221bd8a775b77ceda1012225209008c4add448f5011c9f49c0b8fc_1', '180f85a9ec536824dad71c9efba2debbf8c44218fbb80d83d4e5674d7f98623d_1']"
-1.0,2411.0,22:00 - 24:00,2,"[837.0, 325.0]",18.204,4.267,"['3fdc4bb8181f998e70a916d277e597e91c947bd3cdeb109f41e273bbbb23d791_1', '0d764207a97a90f7ad7eb51f41d74f8002fb12563d1e378f676d383873fbdfb4_1']"
-1.0,2414.0,06:00 - 08:00,2,"[819.0, 694.0]",1.085,1.042,"['51d4dca3a6b77cc62ba5750195ad56e53ec075f0f8f8c4446db5917cb7ea35e1_3', '026a9caebe0e924aa2043808816a2cddea9988beb702683eaff527ac9e54b114_3']"
-1.0,2414.0,08:00 - 10:00,3,"[451.0, 305.0, 933.0]",20.001,4.472,"['b1ef0d2c27a14f472e92c93a42e01da2b23258ca00a147a1cdafb4aed6bd70ff_3', '230f3d66364ca9cf5444303a000567a465be3f81756c4fc6d645c2adaa524f53_3', '347d445c8b84ecd0e4fa195833007416f55b24083a0fd2f2fb81691aea0569fc_3']"
-1.0,2432.0,10:00 - 12:00,2,"[155.0, 1492.0]",124.137,11.142,"['c26a3efb8d86c5a248f98a0a5f5f545d8748c216a196ea445caac2b6288dbdf3_1', 'd946620661af5361a383495361270707005fe2b2e765232b72370b145d99da4e_1']"
-1.0,2442.0,12:00 - 14:00,3,"[305.0, 739.0, 205.0]",14.923,3.863,"['e14e361b1aa92abbf252d3ff87526de4c26cc55ded9f054ffc1c76fb81c3bece_1', '4a0c7da89a0d03411dc8169a09df57876efdd1ce822896cc01b88d7d6c32f0dc_3', '80288af10c761befcb2d6f81f28bc0942671417ef68dbd407ccacb241e333ddd_1']"
-1.0,2442.0,18:00 - 20:00,2,"[460.0, 106.0]",8.702,2.95,"['58e23688a5cac91a6cfc57588d9fa6fe717536cf69eef1630446a62e4813e0d8_3', 'ec8ba6fe3d14a1850ccd059c0684eae6b796146ff731d1b626f52548c9adf5af_1']"
-1.0,2449.0,08:00 - 10:00,2,"[640.0, 905.0]",4.877,2.208,"['9edf972eed7a399969f68cdae5c4490f2679270ac6b69c61bd094131d805f461_3', '2836663eff4996a5e90d4cfb7de991be56a9c78040beecbc80e44ce3f4385fb4_3']"
-1.0,2457.0,14:00 - 16:00,2,"[809.0, 195.0]",26.18,5.117,"['a4907db2d80e84b74a490d0305851fe881f84304438f5b9e7d6e512d9e075afa_3', '42db96bb82d3e81512a340c6390a5a49408c0b86cfdc38e3c0570a2d8f6f5942_3']"
-1.0,2516.0,14:00 - 16:00,2,"[645.0, 500.0]",1.46,1.208,"['2bdcc2511038d3f618ff66aacd05b6cd606516bc9891c9f8435681c0a6570ec1_1', '9c07e9690dac436d794367ed3c4f915f0dfe84fac8a466994b714b9c965a3c34_1']"
-1.0,2589.0,06:00 - 08:00,2,"[10.0, 165.0]",1.668,1.292,"['74b5a0d901cd0a97d043abb4218b431ceb35cd7c383730320da73ac2483f8ba3_1', 'a237272670d5c192210c65c46ef08438d158c3fea07ad2bf743966a96dca9481_1']"
-1.0,2589.0,12:00 - 14:00,3,"[280.0, 135.0, 130.0]",1.344,1.159,"['4c14b4b1a439a878ff59f0ffcc7af311c950b943769ab8ff7051d48a3f6bf012_1', 'bf37dbda9afaec9a7342ee64824189c1f5bdca3fa6f2d2431263c4c52e377021_1', 'e19f9658373fd7261b128b452731454f7c28a608380424d0b691ca793358f518_1']"
-1.0,2589.0,20:00 - 22:00,3,"[336.0, 100.0, 522.0]",8.283,2.878,"['890f2a83a896752c8cc4e5f0c2f606fa1db116cdd1c072d63a6caba48274b1a8_1', '194adc067e1cc29f6ba682f870f1030adca097df9736028517c5529678140ee0_1', '55f87e4614b543540b7858d972bdf413bfa97d23f582f3cd42a18afbbf83f4ec_1']"
-1.0,2608.0,12:00 - 14:00,2,"[523.0, 200.0]",7.245,2.692,"['940b332ffa7b8f53587ebbd58de9ee230775ca0d9c2a5501d6310beb3c3c1fc5_1', '723f47379a4d52dbf7c624001190cd305332d8fd0743d0da48f802eb61cb6af3_1']"
-1.0,2609.0,08:00 - 10:00,2,"[684.0, 70.0]",26.18,5.117,"['b8a30e4b544414e148875e591746f1be68ee2731950e11f3f344cc0e5b4b5354_1', 'bcdab82b76dd040841cfa69a524ed46d8cf4ff6568f301bd1463e07c0bf78fc6_1']"
-1.0,2609.0,10:00 - 12:00,2,"[85.0, 566.0]",16.067,4.008,"['10239cef2066f05fb8ce58e5bc75ec38fd52a2c583a71252cab0a722a1b918df_1', '3f0ff5132c1641d5c26aaaf7456cfa97616705e554680b712378f9ae628e5ce8_1']"
-1.0,2609.0,12:00 - 14:00,9,"[464.0, 326.0, 592.0, 515.0, 89.0, 277.0, 172.0, 278.0, 715.0]",10.318,3.212,"['15c345ea6b1ed098b4e0a15a9f35e6924bd193a1a04caf64ebc6b6ae40ced180_1', '63b8dd7595e53c06772d7a4e4fb605df0bbf8f6c784fe4940d90a698404ad582_1', '72f1070ebc5106ab06c4e64e1ae65ae3f7695e2635a3a7013a17d1a4090b5af8_1', '777254133bafd1e4e164c72295b9e32166990a6a9be142cbead55f14a88cca4b_1', 'ae938f1bec20bc903920eed7b447e23cfe50730252c97ff0713c30c72a0185d7_1', 'b787975b8f252a5525744379be33954631bd3471ce40acee5b54be802731b602_1', '6c09ee64aaeecee38ecb906831c0677f4e666007346f3ae9e40d58fe9a9f7814_1', '5fe2525d1efc1d5daa82498d12502c013da33943124e9dab3e8b0283fe97f713_1', 'f47ce046ffaa094be176dc4db78c5975cf9213f0d73545db9e8572f349b518fb_1']"
-1.0,2609.0,14:00 - 16:00,13,"[130.0, 1806.0, 326.0, 195.0, 228.0, 365.0, 717.0, 566.0, 248.0, 594.0, 561.0, 685.0, 685.0]",47.559,6.896,"['7d24a11eb4db2cdf3816a8ef4edc9d3a7fadb9d971fa989f84b0c250b26055f3_1', '81a6f288477c8b8fb4d0a07b10a2a1bcc3552d93a6bd7d6d62008546c25e006c_1', '105454a0b5cc87d6b8707af0c4f57cf558be16f5991741d61a649a878624c041_1', '167a38999ac47a47f8929a8337c21ea0e868b3d21d4ee5d00f3230e5b077867b_1', '6b5c58946ef2679f1e3c83917624b0e608481b8d8d8ae7fedeeddba0e2b711e0_1', '703f20e327be791b69c880c80ed2d66f0a6b8fc598659bc90c99d7fbd4f5186c_1', '103597cad4b4bcdbc7988af8186c5a8373060f75b215b07aa3d5fd7b8b94f4f3_1', '49f0d70cb9d06b0e5c42e9fc454f457f470f5f98875bf5821115186bfe317a13_1', 'bb9a9a2250c182b5a72df03739d201bbd1ff54581687bb6c8a9748c9f93e9d5a_1', 'd32fe24d4d0cdd7fcf6b9626d382acfea1f1214f103a3ee8da7c5b7d75243313_1', 'dafb4b9d560ea1e04dac221a0eb04f931b62b086c9452bfc37cfa795b1c7c2a5_1', '08d318aede319ec26ea32963fb7ba1519c98bdec2011dc81ceaa386dba3ee71b_1', '08d318aede319ec26ea32963fb7ba1519c98bdec2011dc81ceaa386dba3ee71b_1']"
-1.0,2609.0,16:00 - 18:00,11,"[32.0, 159.0, 130.0, 858.0, 170.0, 790.0, 230.0, 281.0, 381.0, 362.0, 411.0]",17.522,4.186,"['b2415732f3e4c62e87e17ee95dc905945d124abad387c65c00ff72a153694b59_1', 'f0331888fb923ec2c014d5caac3a64e6abf4ed7d47832055157065f280722341_1', 'd1943751d789b02cffc4394c2cb345e8e2a8a37bd6fafbfd16b679b6c2d93d07_1', '3934106826a7c217793337bc5a472b3506965338fff521a71a005ae9e843e4d4_1', '7be5d1f8025106fe0171610c2074bd3d2aa9ae42047f8c6b7218edda8bb67cbd_1', 'b6a5c9b1df0dfa651ed37b350ed19db838e22f84ee85991d2d7f097017843065_1', '67b20d724be3effe30c327a554f7cfc4b2cdc3aa32a6a58e81632f56031842b1_1', 'bf39043c329b9f4c4ac7d2a9b1228941e4e58d0bdede231cce993a3b8eea8c13_1', 'ed802e618e74ca42eeb6042d4fc5761401fa689594068611452d246cca6ba94f_1', '8d9d50cb70a35fb76585be8646eaf583696ec0e4517f1d9ab0246272d87914c5_1', 'd60e00d322f52647d3c5dc7165ed3d6cb6267516b8cb68e6aa3a18fbc52ee3be_1']"
-1.0,2609.0,18:00 - 20:00,9,"[769.0, 242.0, 55.0, 344.0, 314.0, 618.0, 179.0, 65.0, 17.0]",16.528,4.065,"['4120a8622320a3faa4b909cd630784cb03a5cb834f8e5b82d9fda0af71618b84_1', '665f846d1edb041d35d22eb13076c3919aa794d3531d721fede19d1ad38d7bf5_1', 'd1b84b774adf9629b50fbe75be9e3201c20b6cda47f0470edbafe1cef892f3de_1', '49ff819ae3cf0724f47f2c7d11b238afb05ab505092d5ae8c0d9808482795937_1', 'c8e87ed2ebf27c4fda963ee2c2b52190600857f596049a41d21fa5f27b3b8fae_1', 'ecbb1f463dbe614b497e0b3ddb051b20eadca2a74e3d599da8c4e667dc75c68a_1', '77d5b6138ffde155c79cb23f647d2b9c6fd40616c883aae2ddfca33fbb186cff_1', 'd6bb7921980c077a0652050679f4f1d8a06df4323a716904125278601d3445fd_1', 'e36623654f6f2e6c3c7c66b15652605f62070a3bc2fbee6d816d1aa9f3a93427_1']"
-1.0,2609.0,20:00 - 22:00,8,"[221.0, 834.0, 30.0, 518.0, 482.0, 159.0, 173.0, 331.0]",16.208,4.026,"['0f3ac48c49510b6c7727b83c7218294931725277caccd7f1ede7323d87b8c8ae_1', 'b9be612993d5e18c6c7b32ef302049e5727f4328f78fd8e288aa8321d3c69caf_1', 'c944173760521a68ef610249debde7f6eb65913dc39ffe42bccd6f3abbc6a70b_1', 'd6c807d2d240c965f287f588cbeae7e3985c11d245c9d3957b1a151f800d368b_1', 'f457f079bcc59059fcabebda2db5a69f13b15f2ee4f6695090d96e845218c9ed_1', '438571f4e59f91b0f2d16f8d3c3ae43adfc1087d8be76d1f15c6e175f730845d_1', '7b94a831f64d71fc503baeadf216095a8daa7e3394bdf1a61ac527729dcedb55_1', 'c5bf48460dd3be9496b8bf0b86a8109e34fac3289cac4ed059c313a8ffcca9bb_1']"
-1.0,2682.0,12:00 - 14:00,2,"[300.0, 243.0]",0.226,0.475,"['58406dcbbaa0abed407acd5adee7b7df62fdea9c127700cc5d4534dcbdbe73c3_1', 'ad3e7c93f8459ed6d5d55cdca14fdaab61c55f44b62f32300f4482ab3405dcb2_1']"
-1.0,2682.0,16:00 - 18:00,2,"[199.0, 170.0]",0.058,0.242,"['a94de0e8a7cabb7ae4fccfa971d49ebf8e2b9270807af7b98741a5e6cd42e174_1', '13dbfb321722a2c0e50b81919a4af523dbbce66785e0d63ed6c47d62398d2151_1']"
-1.0,2688.0,00:00 - 02:00,2,"[311.0, 449.0]",1.322,1.15,"['c3caeecbc53c6eafa88500affceb378a11549beacaaa7807dea04594f810a4c3_1', 'bcae107238768a08beb64cb156f9d9c1c85312e49d046d1bd0220d3dee9153a2_1']"
-1.0,2715.0,00:00 - 02:00,2,"[75.0, 250.0]",2.127,1.458,"['54da51acfaa44a55fe5c0e141a5fd6b80f9ad558ad2c49668488ee80f11ae5ab_1', 'b797d578ea5dbe1cb782d699133f8bac8130c2dd66fd0190242277d7548cbbaf_1']"
-1.0,2725.0,10:00 - 12:00,2,"[370.0, 516.0]",1.48,1.217,"['b6bcf88bcfdb63a46b081e9d6dd49fa2a9e27f80280c5f39c5435a17299c55c1_1', '84f2198fdf41a31242c1510c5d955964e4ce864555aa73e29f240be7f4b9c844_1']"
-1.0,2741.0,18:00 - 20:00,2,"[494.0, 360.0]",1.247,1.117,"['0141a13f43564e97d692be44ec2b86b9f786fa3044f6dd9a89ed13422d9a740e_3', '6b92af2b342851cfdc052ecdb81257cb59facdffaeb643c1542be1699e491b8d_3']"
-1.0,2769.0,16:00 - 18:00,2,"[58.0, 149.0]",0.575,0.758,"['177781536b9d94510161462b6cf490f8642d54590843477b7f3df6ec3e863210_1', 'b69401555917c0607488a33923bd80ae90ffa02808fb1d22b2a23b9352ad7852_1']"
-1.0,2770.0,14:00 - 16:00,2,"[274.0, 239.0]",0.085,0.292,"['b9c80060a3a046f48ab739c220570b979797b0c1059b220e8e887248c0d8c182_3', '9d3825743f0757ddda1b55a13c4f87b7edeb62b578d31f3a30d688a9450e8895_3']"
-1.0,2771.0,12:00 - 14:00,2,"[254.0, 61.0]",2.587,1.608,"['02c39ae073eeb03eadb051b7d78e4da21f17c2ca977159c4935855032d400d06_1', 'ab53cf0aceaeadadd744f65ac77165f9a074fc7d420fde84c2d4e95edd2d7a19_1']"
-1.0,2771.0,14:00 - 16:00,3,"[125.0, 30.0, 106.0]",0.468,0.684,"['6b7979a64efdb4a611eaf55d796c7f36d61b4c2791d2b57d2b87d185c1b02514_1', '8b55c236a1c2b722ef0df47cf3016936e35caa57c2fa56a68fc0b0c792dbc17f_1', '0cd20edf698a80d8d841734dce0d23a803d0a8505851f08b1767e8a183f49cf3_1']"
-1.0,2771.0,16:00 - 18:00,7,"[102.0, 86.0, 228.0, 745.0, 40.0, 180.0, 50.0]",14.634,3.825,"['52f20e9f36f58c75c462b95454502789f3e136204cfaa7fff4149d4cc70ca8a4_1', '998c2bbf01ff11256d491dd427e793c9969fe22cd3ec0574901bfc9a4a9a5ca9_1', 'a46cf6caaa83488693345f9d7d7142f8aef8054eb192084567278974df480740_1', 'b98aff16c5f2b15c49e1a0a9ae01ca36d5f5f4e05614e98eb55676ac1cde3857_1', '17e7e708b3a77c424e3bf80254b6c24b0674fa82ba1c35a078f7c2d7ebf6ba81_1', '2081ba221b5c9214b6d9ec8aeca51f7379f449069f3b225dd07649f04e7219c0_1', 'd2eef04c459c9b120c212f2431d8d462cea73504cb61835cb3e191aded31345f_1']"
-1.0,2771.0,18:00 - 20:00,7,"[96.0, 88.0, 40.0, 98.0, 204.0, 35.0, 60.0]",0.774,0.88,"['4af9469b955bdca300af1a49124ced089fc1a998efea222de46e1a291a9d7623_1', '58a400c310b1b0b6e569bebaf910ec2ab07e0f6bd35b1d98f2c62dad23305f88_1', 'cc6f3ead1c0134a74b186157059f275e73f55180c4e050765a0fafd88badf360_1', '2b633c5015770363af4088faa3e39d9e60f59876a4c9956fb96af785a52c3c50_1', '31950d8a4e8dcfe7b617f2d08220c59f8c3cdc2fe1aae5dad2fc6c2f99a382b8_1', '3e3ef9ad4e84b3d9ffc587ee6bd409c84f3673c1f8a164185ac1f8c588c382d7_1', '5befcf7807315be5580d6543c7948415fbc66b22fb4cc5e6e6bf66fe693ecef8_1']"
-1.0,2771.0,20:00 - 22:00,2,"[41.0, 35.0]",0.002,0.05,"['a09bf67fe88d518bb0eb44a79947564344cf450c9d38a3ab8c7b6fa096e81b47_1', '61004ae80b97c7a791985f81219068c7cfc637f1391073ea8eef6712191a79d3_1']"
-1.0,2792.0,10:00 - 12:00,2,"[295.0, 345.0]",0.174,0.417,"['83e35579434e79f28fe77535e2a021ca6336ce49c843d48cfd0186e0e84c3145_3', 'fb596cd991650a41b4861e741edfc269369fafc0529d7f9f1194437daba8c42e_3']"
-1.0,2793.0,12:00 - 14:00,2,"[385.0, 255.0]",1.174,1.083,"['4c967b060348ae41d739fe0f1c1d6078a550b06a87d0eb71f6379c04acaf2fd3_1', 'aa3ee7dd292815ae5ff1878c6e606aa78bec0f129e8f3e3e1212230e4be05678_1']"
-1.0,2808.0,16:00 - 18:00,2,"[195.0, 105.0]",0.562,0.75,"['1871aa2e8761a4ab15c4e298e79c0b78b0a562b6010a7002f11a53193367d4c8_1', '82aa060a53874f1b2e2b186dad28db01f126524a3a8024d0ff2e1c96493e8b9c_1']"
-1.0,2831.0,16:00 - 18:00,4,"[183.0, 140.0, 261.0, 160.0]",0.585,0.765,"['fa57955ae14ecc4c1957fc35cf128e0703b118cc13941fcdf48143d6b4ab46b3_1', 'be364141f1042882029ea20630a039b774884893bcc39e65ebef71fe0f88750e_1', 'ec087e8c936af4898efa22318dc4463138b6a315553a51ff3a5a5535ee70fd2d_1', 'c8dec793c7d29715490ef2e89f4e145ab3dcae125d5a2276a0ba6b6a6cc9647e_1']"
-1.0,2831.0,18:00 - 20:00,2,"[1110.0, 160.0]",62.674,7.917,"['35e96c73ed599cfbebeccef2e9141bfcfb9abca7b9b3fff4bba742087d928d87_1', '05f268be9ffe35dedfbc61d1129e9ebc78a1d05db85caed702f7124816ae025f_1']"
-1.0,2840.0,02:00 - 04:00,2,"[245.0, 430.0]",2.377,1.542,"['0b9425738cceb84e1b68cb4dcaa1294a39c31f52cfa4233868fba506ea9673e1_1', '6928888810f7d5892ab3278c90896ae1e60ae1e0deb99aa7c89924b5a74ea235_1']"
-1.0,2863.0,14:00 - 16:00,2,"[280.0, 70.0]",3.062,1.75,"['654ee9bc3a7902683d0b7cd40a1d22b8964deb7e23f20ed803f4029743c785c2_1', '74dbdb38c733f03aa03e8967b80d4c3c0a91c522906d4282aa790eeba298d7d9_1']"
-1.0,2863.0,18:00 - 20:00,3,"[266.0, 150.0, 75.0]",1.715,1.31,"['73b63a60ca40d66db93df191732351adf30a0917fd2d86bbe7b3bf86d553d982_1', 'd45c12cbaadb6de3fe3e0e61bb2e0408237f46cbb797c1e327f2ccd882499b07_1', 'b2e691fddd7dad4f7be2caa55e15ffd19d9c8ecbc14cc1abb4f743560bd2d58c_1']"
-1.0,2902.0,14:00 - 16:00,3,"[310.0, 150.0, 185.0]",1.31,1.145,"['10fd358f99bffb0402b67995a843fb9fa8742ab7b94f7e5642ee30f1d4795a7f_1', '171e7d9155b7e03074f10fea533f7aa1a2afb53ced1b33d1174596bc4c570d61_1', '0906674b0b34144a494f659f67119c6b80c71ce2f6dd621514583bedfef6764a_1']"
-1.0,2902.0,16:00 - 18:00,3,"[279.0, 285.0, 155.0]",0.997,0.999,"['43b76bb19ff55dc55d48666d2bf8c1bf885c8dfef3c4ec8660950b12b3a54de6_1', 'e1b65390857d77534d916bb99f527426af57e5987d5fb3638cc9a5e77662fcec_1', 'dcfc1db7eb0a84d58489bfde6f0b82023520e5fce91552a68aac67961df42385_1']"
-1.0,2902.0,18:00 - 20:00,2,"[153.0, 160.0]",0.003,0.058,"['44c657f2025e274923f20cc07c2da83ea5f75c7a6b289ea56902969637bc43f5_1', '4445bc58c6552368e3fe6d0240cc93096dbb81854a30ff45a17817e6223fe5e8_1']"
-1.0,2906.0,16:00 - 18:00,2,"[180.0, 185.0]",0.002,0.042,"['fe33a83c185dd4c86a3970b3e0a8ed2ccaac5d504e9182e25d90a15152171116_1', '6f157f57bf64947043c7290b9caef66d9678fda8baa49e2d6835c40cb3944e40_1']"
-1.0,2918.0,14:00 - 16:00,2,"[231.0, 525.0]",6.002,2.45,"['72a5ad9e9d67c507ca9fdfb10799586b33ea16cc7f8528c33f14c3302f8334ea_1', 'de7a0826ab3f650b4cf5290ed5d262db88ac1836a35284be53b61ccdc81031b6_3']"
-1.0,2918.0,16:00 - 18:00,5,"[222.0, 394.0, 404.0, 317.0, 125.0]",3.131,1.77,"['73cfa910255ab62cf508c44c2d1b4d2260bb8598ab3cd13f3e5bc9a54e5785c4_1', '83b60499a056aa88e6068bdb17f1b83f4c256aa81c78d7fc158cf1ea71ab3be2_1', 'e308ded66e82cb70d2728528c2330b94ba4c85e7540f16703bc8b7441deda3a4_1', '3610e0360c2c528752f128dbeaf8cef0e547300251c2e7d81a9e508e7974fd1e_3', 'f85146147210290d935f5bececfaaf2e42b9bbc82c23d942f52ed80d1bdae03d_1']"
-1.0,2920.0,08:00 - 10:00,2,"[140.0, 190.0]",0.174,0.417,"['4732ecd5870bf83b7d20f0131bf0acfe96f5d2f7e9c2d844f25a30c50fd40207_3', '0e7bec2ead3f03456c5bb231f3ce525f75f7293e2f73469f9c9231b8117fa10c_3']"
-1.0,2920.0,16:00 - 18:00,2,"[275.0, 551.0]",5.29,2.3,"['7843eec666760ee571226cfb2a07586271865840b482bd6728df83caf3dbe147_1', '8a65f4b89c23a928e4614e1694fff8ac416f27aebb060b2ec68d217f1029661e_3']"
-1.0,2930.0,06:00 - 08:00,4,"[155.0, 85.0, 71.0, 46.0]",0.454,0.674,"['57a0a069520abf9addaa62b31bbff4ec421de57ccf628b56d38f42f93bdb0418_1', '6de3f1970c85367d5cb5308e531242de90581bd1ecb2b3ad23cbd3df3c6f8d36_1', 'b10ee6c3abde94b9dc9286e7bbcca426ac197fb61dc2b7656872eeb16d8406d4_1', '520b44e4f32b4bfd25997d65fc920a64848a20f830ee881ad50e5f4dd454b1da_1']"
-1.0,2930.0,08:00 - 10:00,4,"[299.0, 750.0, 98.0, 45.0]",21.411,4.627,"['1e5178e934ae01a477a280e31c073fac974b7719f9eb058675c5008c47f41207_1', '294a7f8e4dc7e07424e0be798edb5885718a146fce19f5efbe732786008394f3_1', '0ffb6c4a18d3c4c6546811093478a26463ea2069ad7dc5805cf8489f13ec490c_1', 'b12864eab83ef7d1a45fb19bef8906dc3733343e5a924b5a6dd2e674709eec61_1']"
-1.0,2930.0,10:00 - 12:00,3,"[255.0, 1785.0, 99.0]",160.736,12.678,"['a6c7349369f74f0170ce60509cb40f68a85bd27c22abe455f28a9dbb59f37c52_1', '96d7581a5a5c931410b0647a13daa2a2ecd57ccb29d0894bc356f6d5c1cfb16b_1', 'cf1a84dbe8b28ac504701d2db25ae961d60dd2a97df6080d4e60963f5ba6231b_1']"
-1.0,2930.0,14:00 - 16:00,2,"[176.0, 45.0]",1.192,1.092,"['92acd4f3d6d05ad033f19c831a4073f3906ca8f2eda3682488f44efb06c256e0_1', '76bebf5652fcddd7652fcf69d2fdd83eb53976aabcc8b5aa090d3518090c51d5_1']"
-1.0,2930.0,18:00 - 20:00,2,"[55.0, 155.0]",0.694,0.833,"['c19e4a94bd9ddc80efbe7a3b06c7e2c538fdf98e0b1fee1ab82b9531e1286ed4_1', 'f82d2825015ec7e0713d9c36b2cd61c5814d6b5b06c1bf0533a02a2dfa993b81_1']"
-1.0,2933.0,10:00 - 12:00,2,"[95.0, 175.0]",0.444,0.667,"['a8a1ee5f7d42d8fb44da2577ac64681a5bf26925c404e9d8046f95ee40f95332_1', 'f08b0f5a0ee63a1f226f74e1be720f946249916f886ffef68f97add6b4e18be0_1']"
-1.0,2933.0,12:00 - 14:00,3,"[525.0, 55.0, 45.0]",13.932,3.733,"['7498633a017dbbbb1eb62ce505f76f84c4978aee3e9bf0bfcc5fd4565d338b4b_1', '1f123be3f64fdb31aad6e347fc89699fb7de596c796119bc5a23e720f6e0f54f_1', '5b99b0bc7bec5a7080f1f17c09cad49f73985c73de70d758a0b99ec8b649fa73_1']"
-1.0,2933.0,16:00 - 18:00,3,"[115.0, 25.0, 46.0]",0.411,0.641,"['63fbea1c4f4b0f20da204b87c4f3cfe4b457e1357d366f588709c981df3e60fe_1', 'f387b7fc30f0201882d651c661d1acdc3a478220cc5f51d4cda96cc417f73353_1', '5023c3ea58fe99198c92113929cd73bb93dee60da12c31eb8ae6e72c1502128d_1']"
-1.0,2939.0,14:00 - 16:00,2,"[175.0, 254.0]",0.433,0.658,"['732f157716294e9acd080308959c5346a1ebfe52b8e746cf1285c9cd908669f3_1', 'c8c3dd93c1e0c97fdb109ce9cf210e3249ea99e63579ad5f92402e14360f28a5_1']"
